species_slug,site,url
euxoa-intrita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10749
euxoa-laetificans,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10829
euxoa-latro,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10848
euxoa-lewisi,bugguide,https://bugguide.net/node/view/143534
euxoa-lewisi,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10718
euxoa-lillooet,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10808
euxoa-lineifrons,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10784
euxoa-lucida,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10782
euxoa-macleani,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10712
euxoa-maimes,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10864.1
euxoa-manitobana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10863
euxoa-medialis,bugguide,https://bugguide.net/node/view/447089
euxoa-medialis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10813
euxoa-melura,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10835
euxoa-messoria,bugguide,https://bugguide.net/node/view/222787
euxoa-messoria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10705
euxoa-mimallonis,bugguide,https://bugguide.net/node/view/285947
euxoa-mimallonis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10738
euxoa-misturata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10766
euxoa-mitis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10774
euxoa-moerens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10847
euxoa-munis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10855
euxoa-murdocki,bugguide,https://bugguide.net/node/view/606282
euxoa-murdocki,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10846
euxoa-nevada,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10769
euxoa-nomas,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10866
euxoa-nostra,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10800
euxoa-obeliscoides,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10817
euxoa-oblongistigma,bugguide,https://bugguide.net/node/view/517225
euxoa-oblongistigma,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10834
euxoa-occidentalis,bugguide,https://bugguide.net/node/view/623845
euxoa-occidentalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10781.1
euxoa-ochrogaster,bugguide,https://bugguide.net/node/view/688807
euxoa-ochrogaster,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10801
euxoa-olivalis,bugguide,https://bugguide.net/node/view/485855
euxoa-olivalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10833
euxoa-olivia,bugguide,https://bugguide.net/node/view/485855
euxoa-olivia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10741
euxoa-pallidimacula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10794.1
euxoa-pallipennis,bugguide,https://bugguide.net/node/view/486751
euxoa-pallipennis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10765
euxoa-perexcellens,bugguide,https://bugguide.net/node/view/143539
euxoa-perexcellens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10816
euxoa-permixta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10799
euxoa-perolivalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10860
euxoa-perpolita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10865
euxoa-pestula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10728
euxoa-plagigera,bugguide,https://bugguide.net/node/view/492466
euxoa-plagigera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10804
euxoa-pleuritica,bugguide,https://bugguide.net/node/view/342267
euxoa-pleuritica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10727
euxoa-pluralis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10795
euxoa-punctigera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10759
euxoa-quadridentata,bugguide,https://bugguide.net/node/view/492467
euxoa-quadridentata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10830
euxoa-quebecensis,bugguide,https://bugguide.net/node/view/246015
euxoa-quebecensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10714
euxoa-recula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10840
euxoa-ridingsiana,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10861
euxoa-rockburnei,bugguide,https://bugguide.net/node/view/615132
euxoa-rockburnei,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10757
euxoa-rufula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10750
euxoa-satiens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10792
euxoa-satis,bugguide,https://bugguide.net/node/view/143500
euxoa-satis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10786
euxoa-scotogrammoides,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10746
euxoa-septentrionalis,bugguide,https://bugguide.net/node/view/143529
euxoa-septentrionalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10739
euxoa-servitus,bugguide,https://bugguide.net/node/view/44826
euxoa-servitus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10854
euxoa-setonia,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10794
euxoa-shasta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10735
euxoa-silens,bugguide,https://bugguide.net/node/view/145365
euxoa-silens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10751
euxoa-simona,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10729
euxoa-simulata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10754
euxoa-subandera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10820.1
euxoa-taura,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10857
euxoa-terrenus,bugguide,https://bugguide.net/node/view/143532
euxoa-terrenus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10742
euxoa-tessellata,bugguide,https://bugguide.net/node/view/63671
euxoa-tessellata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10805
euxoa-tocoyae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10745
euxoa-trifasciata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10717
euxoa-tristicula,bugguide,https://bugguide.net/node/view/398630
euxoa-tristicula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10723
euxoa-tronellus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10842
euxoa-ustulata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10814
euxoa-vallus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10709
euxoa-vetusta,bugguide,https://bugguide.net/node/view/143535
euxoa-vetusta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10724
euxoa-westermanni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10707
euxoa-wilsoni,bugguide,https://bugguide.net/node/view/594320
euxoa-wilsoni,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10867
euxoa-xasta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10821
feltia-herilis,bugguide,https://bugguide.net/node/view/7582
feltia-herilis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10676
feltia-jaculifera,bugguide,https://bugguide.net/node/view/10464
feltia-jaculifera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10670
feltia-mollis,bugguide,https://bugguide.net/node/view/473898
feltia-mollis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10644
feltia-nigrita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10698
feltia-subgothica,bugguide,https://bugguide.net/node/view/10466
feltia-subgothica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10674
feralia-comstocki,bugguide,https://bugguide.net/node/view/5512
feralia-comstocki,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10008
feralia-deceptiva,bugguide,https://bugguide.net/node/view/45474
feralia-deceptiva,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10006
feralia-februalis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10009
feralia-jocosa,bugguide,https://bugguide.net/node/view/15283
feralia-jocosa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10005
fernaldella-fimetaria,bamona,https://www.butterfliesandmoths.org/species/Fernaldella-fimetaria
fernaldella-fimetaria,bugguide,https://bugguide.net/node/view/39269
fernaldella-fimetaria,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6420
fishia-connecta,bugguide,https://bugguide.net/node/view/624343
fishia-connecta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9971
fishia-discors,bugguide,https://bugguide.net/node/view/365891
fishia-discors,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9970
fishia-illocata,bugguide,https://bugguide.net/node/view/10656
fishia-illocata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9420
fishia-yosemitae,bugguide,https://bugguide.net/node/view/516431
fishia-yosemitae,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9972
furcula-cinereoides,bugguide,https://bugguide.net/node/view/1641435
furcula-cinereoides,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7937.1
furcula-gigans,bugguide,https://bugguide.net/node/view/1641457
furcula-gigans,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7939.1
furcula-modesta,bugguide,https://bugguide.net/node/view/13501
furcula-modesta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7941
furcula-scolopendrina,bugguide,https://bugguide.net/node/view/83343
furcula-scolopendrina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7940
galgula-partita,bugguide,https://bugguide.net/node/view/14433
galgula-partita,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9688
gluphisia-avimacula,bugguide,https://bugguide.net/node/view/38611
gluphisia-avimacula,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7933
gluphisia-septentrionis,bugguide,https://bugguide.net/node/view/15338
gluphisia-septentrionis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7931
gluphisia-severa,bugguide,https://bugguide.net/node/view/113957
gluphisia-severa,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7935
gnophaela-latipennis,bugguide,https://bugguide.net/node/view/219973
gnophaela-latipennis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8034
gnophaela-vermiculata,bugguide,https://bugguide.net/node/view/8448
gnophaela-vermiculata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8037
graphiphora-augur,bugguide,https://bugguide.net/node/view/35906
graphiphora-augur,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10928
gynaephora-rossii,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=8290
habrosyne-scripta,bugguide,https://bugguide.net/node/view/24734
habrosyne-scripta,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=6235
hada-sutrina,bugguide,https://bugguide.net/node/view/29319
hada-sutrina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10324
hadena-caelestis,bugguide,https://bugguide.net/node/view/549011
hadena-caelestis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10322.1
hadena-capsularis,bugguide,https://bugguide.net/node/view/367348
hadena-capsularis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10317
hadena-ectrapela,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10321
hadena-siskiyou,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10323.3
hadena-variolata,bugguide,https://bugguide.net/node/view/143587
hadena-variolata,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10326
hadenella-pergentilis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10221
hecatera-dysodea,bugguide,https://bugguide.net/node/view/317066
hecatera-dysodea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10270.1
helicoverpa-zea,bugguide,https://bugguide.net/node/view/5718
helicoverpa-zea,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11068
heliocheilus-paradoxus,bugguide,https://bugguide.net/node/view/287483
heliocheilus-paradoxus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11074
heliolonche-modicella,bugguide,https://bugguide.net/node/view/625107
heliolonche-modicella,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11207
heliolonche-pictipennis,bugguide,https://bugguide.net/node/view/256811
heliolonche-pictipennis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11210
heliothis-acesias,bugguide,https://bugguide.net/node/view/665575
heliothis-acesias,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11072.1
heliothis-belladonna,bugguide,https://bugguide.net/node/view/512425
heliothis-belladonna,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11080
heliothis-borealis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11081
heliothis-ononis,bugguide,https://bugguide.net/node/view/225818
heliothis-ononis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11077
heliothis-oregonica,bugguide,https://bugguide.net/node/view/344013
heliothis-oregonica,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11078
heliothis-phloxiphaga,bugguide,https://bugguide.net/node/view/35388
heliothis-phloxiphaga,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11072
heliothis-proruptus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11079
heliothodes-diminutivus,bugguide,https://bugguide.net/node/view/113958
heliothodes-diminutivus,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=11058
helotropha-reniformis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=9453
hemaris-diffinis,bugguide,https://bugguide.net/node/view/2639
hemaris-diffinis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7855
hemaris-thetis,bugguide,https://bugguide.net/node/view/310563
hemaris-thetis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7855.1
hemaris-thysbe,bugguide,https://bugguide.net/node/view/2638
hemaris-thysbe,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7853
hemeroplanis-historialis,bugguide,https://bugguide.net/node/view/135124
hemieuxoa-rudens,bugguide,https://bugguide.net/node/view/133402
hemieuxoa-rudens,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=10914
hemileuca-eglanterina,bamona,https://www.butterfliesandmoths.org/species?l=3329
hemileuca-eglanterina,bugguide,https://bugguide.net/node/view/26104
hemileuca-eglanterina,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7744
hemileuca-hera,bamona,https://www.butterfliesandmoths.org/species?l=3328
hemileuca-hera,bugguide,https://bugguide.net/node/view/100806
hemileuca-hera,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7741
hemileuca-juno,bugguide,https://bugguide.net/node/view/89665
hemileuca-juno,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7735
hemileuca-nevadensis,bamona,https://www.butterfliesandmoths.org/species?l=3315
hemileuca-nevadensis,bugguide,https://bugguide.net/node/view/210843
hemileuca-nevadensis,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7731
hemileuca-nuttalli,bugguide,https://bugguide.net/node/view/268162
hemileuca-nuttalli,mpg,https://mothphotographersgroup.msstate.edu/species.php?hodges=7743
hemithea-aestivaria,bamona,https://www.butterfliesandmoths.org/species/Hemithea-aestivaria
